PLAYER_ID,PLAYER_NAME,BIRTHDATE,HEIGHT_INCHES,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,POSITION,TEAM_ID,TEAM_NAME
203114,Khris Middleton,1991-08-12,79.0,USA,2012,2,39,Forward,1610612764,Wizards
101139,CJ Miles,1987-03-18,78.0,USA,2005,2,34,Guard,0,FREE AGENT
1889,Andre Miller,1976-03-19,75.0,USA,1999,1,8,Guard,1610612743,Nuggets
2034,Mike Miller,1980-02-19,80.0,USA,2000,1,5,Guard-Forward,1610612763,Grizzlies
203113,Quincy Miller,1992-11-18,81.0,USA,2012,2,38,Forward,1610612743,Nuggets
201988,Patty Mills,1988-08-11,74.0,Australia,2009,2,55,Guard,1610612746,Clippers
202407,Elijah Millsap,1987-08-12,79.0,USA,0,0,0,Guard-Forward,1610612762,Jazz
200794,Paul Millsap,1985-02-10,79.0,USA,2006,2,47,Forward,1610612755,76ers
202703,Nikola Mirotic,1991-02-11,82.0,Montenegro,2011,1,23,Forward,1610612741,Bulls
1737,Nazr Mohammed,1977-09-05,82.0,USA,1998,1,29,Center,1610612766,Bobcats
202328,Greg Monroe,1990-06-04,82.0,USA,2010,1,7,Forward-Center,1610612750,Timberwolves
202734,E'Twaun Moore,1989-02-25,75.0,USA,2011,2,55,Guard,1610612756,Suns
203961,Eric Moreland,1991-12-24,82.0,USA,0,0,0,Forward-Center,1610612765,Pistons
202721,Darius Morris,1991-01-03,76.0,USA,2011,2,41,Guard,1610612747,Lakers
202693,Markieff Morris,1989-09-02,81.0,USA,2011,1,13,Forward,1610612747,Lakers
202694,Marcus Morris Sr.,1989-09-02,80.0,USA,2011,1,14,Forward,1610612739,Cavaliers
201627,Anthony Morrow,1985-09-27,77.0,USA,0,0,0,Guard,1610612760,Thunder
202700,Donatas Motiejunas,1990-09-20,84.0,Lithuania,2011,1,20,Forward-Center,1610612745,Rockets
202389,Timofey Mozgov,1986-07-16,85.0,Russia,0,0,0,Center,1610612743,Nuggets
203498,Shabazz Muhammad,1992-11-13,78.0,USA,2013,1,14,Guard-Forward,1610612750,Timberwolves
203488,Mike Muscala,1991-07-01,82.0,USA,2013,2,44,Forward-Center,1610612760,Thunder
203894,Shabazz Napier,1991-07-14,72.0,USA,2014,1,24,Guard,1610612757,Trail Blazers
202390,Gary Neal,1984-10-03,76.0,USA,0,0,0,Guard,0,FREE AGENT
2749,Jameer Nelson,1982-02-09,72.0,USA,2004,1,20,Guard,1610612753,Magic
203094,Andrew Nicholson,1989-12-08,81.0,Canada,2012,1,19,Forward,1610612753,Magic
201149,Joakim Noah,1985-02-25,83.0,USA,2007,1,9,Forward-Center,1610612741,Bulls
203457,Nerlens Noel,1994-04-10,82.0,USA,2013,1,6,Center-Forward,0,FREE AGENT
203512,Lucas Nogueira,1992-07-26,84.0,Brazil,2013,1,16,Center,1610612761,Raptors
200779,Steve Novak,1983-06-13,82.0,USA,2006,2,32,Forward,0,FREE AGENT
1717,Dirk Nowitzki,1978-06-19,84.0,Germany,1998,1,9,Forward,1610612742,Mavericks
203994,Jusuf Nurkić,1994-08-23,84.0,Bosnia and Herzegovina,2014,1,16,Center,1610612766,Hornets
203948,Johnny O'Bryant III,1993-06-01,81.0,USA,2014,2,36,Forward,0,FREE AGENT
203124,Kyle O'Quinn,1990-03-26,81.0,USA,2012,2,49,Center-Forward,1610612752,Knicks
203506,Victor Oladipo,1992-05-04,75.0,USA,2013,1,2,Guard,1610612748,Heat
203482,Kelly Olynyk,1991-04-19,83.0,Canada,2013,1,13,Forward-Center,1610612740,Pelicans
202620,Arinze Onuaku,1987-07-13,81.0,USA,0,0,0,Forward-Center,0,FREE AGENT
2585,Zaza Pachulia,1984-02-10,83.0,Georgia,2003,2,42,Center,1610612737,Hawks
203123,Kostas Papanikolaou,1990-07-31,80.0,Greece,2012,2,48,Forward,0,FREE AGENT
203953,Jabari Parker,1995-03-15,79.0,USA,2014,1,2,Forward,0,FREE AGENT
2225,Tony Parker,1982-05-17,74.0,France,2001,1,28,Guard,1610612759,Spurs
202718,Chandler Parsons,1988-10-25,81.0,USA,2011,2,38,Forward,0,FREE AGENT
202335,Patrick Patterson,1989-03-14,80.0,USA,2010,1,14,Forward,1610612761,Raptors
101108,Chris Paul,1985-05-06,72.0,USA,2005,1,4,Guard,1610612759,Spurs
203940,Adreian Payne,1991-02-19,82.0,USA,2014,1,15,Forward,0,FREE AGENT
203901,Elfrid Payton,1994-02-22,75.0,USA,2014,1,10,Guard,1610612740,Pelicans
201593,Nikola Pekovic,1986-01-03,83.0,Montenegro,2008,2,31,Center,1610612750,Timberwolves
2570,Kendrick Perkins,1984-11-10,82.0,USA,2003,1,27,Center,1610612738,Celtics
1718,Paul Pierce,1977-10-13,79.0,USA,1998,1,10,Forward,1610612738,Celtics
203486,Mason Plumlee,1990-03-05,82.0,USA,2013,1,22,Forward-Center,1610612756,Suns
203101,Miles Plumlee,1988-09-01,83.0,USA,2012,1,26,Center,1610612756,Suns
202347,Quincy Pondexter,1988-03-10,79.0,USA,2010,1,26,Forward,1610612763,Grizzlies
203490,Otto Porter Jr.,1993-06-03,80.0,USA,2013,1,3,Forward,0,FREE AGENT
203939,Dwight Powell,1991-07-20,82.0,Canada,2014,2,45,Forward-Center,1610612742,Mavericks
203515,Phil Pressey,1991-02-17,71.0,USA,0,0,0,Guard,0,FREE AGENT
101179,Ronnie Price,1983-06-21,74.0,USA,0,0,0,Guard,1610612762,Jazz
203143,Pablo Prigioni,1977-05-17,75.0,Argentina,0,0,0,Guard,1610612752,Knicks
2419,Tayshaun Prince,1980-02-28,81.0,USA,2002,1,23,Forward,1610612765,Pistons
203944,Julius Randle,1994-11-29,81.0,USA,2014,1,7,Forward-Center,1610612750,Timberwolves
2216,Zach Randolph,1981-07-16,81.0,USA,2001,1,19,Forward,1610612763,Grizzlies
200755,JJ Redick,1984-06-24,75.0,USA,2006,1,11,Guard,1610612755,76ers
2202,Jason Richardson,1981-01-20,78.0,USA,2001,1,5,Guard,1610612744,Warriors
2557,Luke Ridnour,1981-02-13,74.0,USA,2003,1,14,Guard,1610612760,SuperSonics
203085,Austin Rivers,1992-08-01,76.0,USA,2012,1,10,Guard,1610612750,Timberwolves
203460,Andre Roberson,1991-12-04,79.0,USA,2013,1,26,Guard-Forward,0,FREE AGENT
203148,Brian Roberts,1985-12-03,73.0,USA,0,0,0,Guard,1610612740,Pelicans
203080,Thomas Robinson,1991-03-17,82.0,USA,2012,1,5,Forward,1610612757,Trail Blazers
203922,Glenn Robinson III,1994-01-08,78.0,USA,2014,2,40,Forward,0,FREE AGENT
200765,Rajon Rondo,1986-02-22,73.0,USA,2006,1,21,Guard,1610612739,Cavaliers
201565,Derrick Rose,1988-10-04,75.0,USA,2008,1,1,Guard,1610612763,Grizzlies
203082,Terrence Ross,1991-02-05,79.0,USA,2012,1,8,Guard-Forward,1610612756,Suns
201937,Ricky Rubio,1990-10-21,74.0,Spain,2009,1,5,Guard,1610612739,Cavaliers
204014,Damjan Rudez,1986-06-17,82.0,Croatia,0,0,0,Forward,1610612754,Pacers
201575,Brandon Rush,1985-07-07,78.0,USA,2008,1,13,Guard-Forward,1610612754,Pacers
203135,Robert Sacre,1989-06-06,84.0,Canada,2012,2,60,Center,1610612747,Lakers
203960,JaKarr Sampson,1993-03-20,79.0,USA,0,0,0,Forward,1610612755,76ers
203471,Dennis Schröder,1993-09-15,73.0,Germany,2013,1,17,Guard,1610612765,Pistons
2449,Luis Scola,1980-04-30,81.0,Argentina,2002,2,55,Forward,0,FREE AGENT
203118,Mike Scott,1988-07-16,79.0,USA,2012,2,43,Forward,1610612737,Hawks
200757,Thabo Sefolosha,1984-05-02,78.0,Switzerland,2006,1,13,Forward-Guard,1610612760,Thunder
202338,Kevin Seraphin,1989-12-07,82.0,France,2010,1,17,Forward-Center,1610612764,Wizards
201196,Ramon Sessions,1986-04-11,75.0,USA,2007,2,56,Guard,1610612766,Hornets
202697,Iman Shumpert,1990-06-26,77.0,USA,2011,1,17,Guard,0,FREE AGENT
203144,Alexey Shved,1988-12-16,78.0,Russia,0,0,0,Guard,1610612750,Timberwolves
203156,Henry Sims,1990-03-27,82.0,USA,0,0,0,Center-Forward,1610612755,76ers
202713,Kyle Singler,1988-05-04,80.0,USA,2011,2,33,Forward,1610612765,Pistons
202388,Donald Sloan,1988-01-15,75.0,USA,0,0,0,Guard,1610612754,Pacers
203935,Marcus Smart,1994-03-06,75.0,USA,2014,1,6,Guard,1610612764,Wizards
202962,Greg Smith,1991-01-08,82.0,USA,0,0,0,Center,1610612745,Rockets
202397,Ish Smith,1988-07-05,72.0,USA,0,0,0,Guard,0,FREE AGENT
2747,JR Smith,1985-09-09,78.0,USA,2004,1,18,Guard,1610612743,Nuggets
201160,Jason Smith,1986-03-02,84.0,USA,2007,1,20,Forward-Center,0,FREE AGENT
2746,Josh Smith,1985-12-05,81.0,USA,2004,1,17,Forward,0,FREE AGENT
203893,Russ Smith,1991-04-19,72.0,USA,2014,2,47,Guard,0,FREE AGENT
203503,Tony Snell,1991-11-10,78.0,USA,2013,1,20,Guard,1610612740,Pelicans
201578,Marreese Speights,1987-08-04,82.0,USA,2008,1,16,Forward-Center,1610612744,Warriors
201168,Tiago Splitter,1985-01-01,83.0,Brazil,2007,1,28,Center-Forward,1610612759,Spurs
203917,Nik Stauskas,1993-10-07,78.0,Canada,2014,1,8,Guard,1610612738,Celtics
202362,Lance Stephenson,1990-09-05,77.0,USA,2010,2,40,Forward,1610612754,Pacers
201880,Greg Stiemsma,1985-09-26,83.0,USA,0,0,0,Center,1610612750,Timberwolves
204065,David Stockton,1991-06-24,71.0,USA,2014,0,0,Guard,1610612762,Jazz
203950,Jarnell Stokes,1994-01-07,81.0,USA,2014,2,35,Forward-Center,0,FREE AGENT
2405,Amar'e Stoudemire,1982-11-16,82.0,USA,2002,1,9,Forward-Center,1610612756,Suns
201155,Rodney Stuckey,1986-04-21,77.0,USA,2007,1,15,Guard,0,FREE AGENT
203096,Jared Sullinger,1992-03-04,81.0,USA,2012,1,21,Center-Forward,0,FREE AGENT
203106,Jeffery Taylor,1989-05-23,,Sweden,2012,2,31,,0,FREE AGENT
201952,Jeff Teague,1988-06-10,75.0,USA,2009,1,19,Guard,1610612737,Hawks
203141,Mirza Teletovic,1985-09-17,81.0,Bosnia and Herzegovina,0,0,0,Forward,0,FREE AGENT
202066,Garrett Temple,1986-05-08,77.0,USA,0,0,0,Guard-Forward,1610612761,Raptors
1891,Jason Terry,1977-09-15,74.0,USA,1999,1,10,Guard,1610612742,Mavericks
202738,Isaiah Thomas,1989-02-07,69.0,USA,2011,2,60,Guard,1610612756,Suns
202498,Lance Thomas,1988-04-24,80.0,USA,0,0,0,Forward,1610612752,Knicks
203138,Hollis Thompson,1991-04-03,80.0,USA,0,0,0,Forward,0,FREE AGENT
201574,Jason Thompson,1986-07-21,83.0,USA,2008,1,12,Forward-Center,1610612758,Kings
202691,Klay Thompson,1990-02-08,77.0,USA,2011,1,11,Guard,1610612742,Mavericks
202684,Tristan Thompson,1991-03-13,81.0,Canada,2011,1,4,Center-Forward,1610612739,Cavaliers
201977,Marcus Thornton,1987-06-05,76.0,USA,2009,2,43,Guard-Forward,0,FREE AGENT
201229,Anthony Tolliver,1985-06-01,80.0,USA,0,0,0,Forward,1610612765,Pistons
200782,P.J. Tucker,1985-05-05,77.0,USA,2006,2,35,Forward,1610612752,Knicks
2045,Hedo Turkoglu,1979-03-19,82.0,Turkey,2000,1,16,Forward,1610612753,Magic
202323,Evan Turner,1988-10-27,78.0,USA,2010,1,2,Guard-Forward,1610612755,76ers
202327,Ekpe Udoh,1987-05-20,82.0,USA,2010,1,6,Center-Forward,1610612749,Bucks
2757,Beno Udrih,1982-07-05,75.0,Slovenia,2004,1,28,Guard,1610612758,Kings
202685,Jonas Valančiūnas,1992-05-06,83.0,Lithuania,2011,1,5,Center,1610612758,Kings
2760,Anderson Varejao,1982-09-28,83.0,Brazil,2004,2,30,Forward,0,FREE AGENT
202349,Greivis Vasquez,1987-01-16,78.0,Venezuela,2010,1,28,Guard,0,FREE AGENT
101111,Charlie Villanueva,1984-08-24,83.0,USA,2005,1,7,Forward,1610612765,Pistons
203943,Noah Vonleh,1995-08-24,82.0,USA,2014,1,9,Forward,0,FREE AGENT
202696,Nikola Vučević,1990-10-24,82.0,Montenegro,2011,1,16,Center,1610612741,Bulls
2548,Dwyane Wade,1982-01-17,76.0,USA,2003,1,5,Guard,1610612748,Heat
203079,Dion Waiters,1991-12-10,75.0,USA,2012,1,4,Guard,1610612739,Cavaliers
201611,Henry Walker,1987-10-09,78.0,USA,2008,2,47,Forward,1610612752,Knicks
202689,Kemba Walker,1990-05-08,72.0,USA,2011,1,9,Guard,0,FREE AGENT
202322,John Wall,1990-09-06,75.0,USA,2010,1,1,Guard,0,FREE AGENT
2222,Gerald Wallace,1982-07-23,79.0,USA,2001,1,25,Forward,1610612766,Bobcats
203933,T.J. Warren,1993-09-05,80.0,USA,2014,1,14,Forward,1610612750,Timberwolves
201228,C.J. Watson,1984-04-17,74.0,USA,0,0,0,Guard,1610612744,Warriors
204037,Travis Wear,1990-09-21,82.0,USA,0,0,0,Forward,1610612752,Knicks
101110,Martell Webster,1986-12-04,79.0,USA,2005,1,6,Forward-Guard,1610612757,Trail Blazers
2561,David West,1980-08-29,81.0,USA,2003,1,18,Forward,1610612740,Hornets
201566,Russell Westbrook,1988-11-12,76.0,USA,2008,1,4,Guard,1610612743,Nuggets
202355,Hassan Whiteside,1989-06-13,84.0,USA,2010,2,33,Center,1610612762,Jazz
203963,Shayne Whittington,1991-03-27,83.0,USA,0,0,0,Forward-Center,1610612754,Pacers
203952,Andrew Wiggins,1995-02-23,79.0,Canada,2014,1,1,Forward,1610612748,Heat
203912,C.J. Wilcox,1990-12-30,77.0,USA,2014,1,28,Guard,1610612746,Clippers
101114,Deron Williams,1984-06-26,75.0,USA,2005,1,3,Guard,1610612762,Jazz
202682,Derrick Williams,1991-05-25,80.0,USA,2011,1,2,Forward,0,FREE AGENT
101150,Lou Williams,1986-10-27,74.0,USA,2005,2,45,Guard,1610612737,Hawks
101107,Marvin Williams,1986-06-19,80.0,USA,2005,1,2,Forward,1610612737,Hawks
2590,Mo Williams,1982-12-19,73.0,USA,2003,2,47,Guard,1610612749,Bucks
202130,Reggie Williams,1986-09-14,78.0,USA,0,0,0,Forward,0,FREE AGENT
200761,Shawne Williams,1986-02-16,82.0,USA,2006,1,17,Forward,1610612754,Pacers
203481,Jeff Withey,1990-03-07,84.0,USA,2013,2,39,Center,0,FREE AGENT
201148,Brandan Wright,1987-10-05,82.0,USA,2007,1,8,Forward-Center,0,FREE AGENT
2748,Dorell Wright,1985-12-02,81.0,USA,2004,1,19,Forward-Guard,1610612748,Heat
203100,Tony Wroten,1993-04-13,78.0,USA,2012,1,25,Guard,1610612755,76ers
203923,James Young,1995-08-16,78.0,USA,2014,1,17,Guard-Forward,0,FREE AGENT
201156,Nick Young,1985-06-01,79.0,USA,2007,1,16,Guard-Forward,0,FREE AGENT
201152,Thaddeus Young,1988-06-21,80.0,USA,2007,1,12,Forward,1610612756,Suns
203469,Cody Zeller,1992-10-05,83.0,USA,2013,1,4,Forward-Center,1610612740,Pelicans
203092,Tyler Zeller,1990-01-17,83.0,USA,2012,1,17,Forward-Center,1610612738,Celtics
